"geneID","HS1","HS2","HS3","HS4","HS5","HS6","HS7","CL1","CL2","CL3","CL4","CL5","CL6","CL7","CL8","CL9","CL10","CL11","CL12","CL13","CL14","CL15","CL16","CL17","CL18","CL19","CL20","CL21"
"CD274",0.0814996616800698,1.05366291547546,0.846056793277578,0.771561687540692,0.954017202253588,2.01295288918595,0.415871690020527,7.72759688165109,7.46709923092946,7.35756817919067,6.96934002861511,7.53511168328255,7.52101188702392,5.43384204497234,5.73965463842349,6.14898384570078,6.38818090776702,7.82514583863054,7.49423709407699,6.81558180768854,7.65995028312975,7.29777085916976,7.49348963099931,6.26673175994088,7.89939445873621,7.45277033577654,6.75809128876639,2.5783640306597
"TASL",-0.42414038637968,0.400053067804729,0.485384997115283,0.731484248165357,0.954017202253588,0.773398093966313,-0.0967766058847392,3.30204184025514,2.6482432792905,2.42133620142744,3.45650447915116,3.01599112997612,3.52425644662509,2.90687866921083,3.26048016267677,3.1423478750365,3.69192089812422,3.76252238105683,3.92276474607945,3.62209683277115,3.59004564760837,2.68462948746611,3.83496314849029,3.19545566405204,3.08636816489475,2.58342466738006,2.25116351492567,2.09293720348946
"PCDHB10",0.767391071252007,0.783100452839136,0.552111110916096,1.08953176885937,1.40147617922481,1.07248621249556,1.59921720722516,-2.26129064449447,-3.59696984945605,-2.59169374702168,-1.74584199998353,-1.56227671817103,-1.97186498134138,0.436032261031207,0.234596003294545,-1.56513675789618,0.519210770255373,-1.83798526428896,-2.03050049293539,-0.241401167323985,-0.870076090650265,-0.698638431319341,-1.04806798292928,-1.20976609378536,-1.2077512710686,-2.68781601405845,-0.414897411089728,1.33753436106658
"PCDHB12",0.291292046236884,0.313117431033449,0.87240812022453,0.810555819156556,1.19502530175738,0.596848702212749,1.20578616413569,-1.60921394791478,-3.23439977007134,-2.79100255524509,-1.29838302301231,-1.38170447252921,-1.84900823355585,-0.578042924180516,-0.469579655753992,-1.56513675789618,-0.217754823910833,-2.57495085845517,-1.46490331708117,-0.869432389937027,-1.60704168481647,-0.952955620052026,-1.29742745186599,-0.871597357890786,-2.90164814334292,-2.12593712645034,-1.9421444139546,0.387680469050593
"TNN",2.48630802864203,2.38521257649383,2.8477179276475,1.08953176885937,2.85213758823437,2.72149007502563,2.63730070895664,-1.60921394791478,-2.49743417590513,-3.02232810135154,-1.29838302301231,0.312192399745112,-0.98798464670466,-0.319730928589126,-1.33060324260518,0.169203366863204,-2.07835176724542,-4.89687895334253,-4.35242858782275,-0.869432389937027,-1.50919436141833,-1.35071512789903,-1.04806798292928,-0.633905800171456,-2.2342234824298,-1.65386868213512,-0.672055250586853,1.20142183376786
"GPR31",-5.17902788854315,-2.62548202430241,-5.33053193844574,-5.41826287133933,-2.50541441638371,-3.10359101592834,-6.32559529638062,-1.16175497094356,0.735226580885141,0.514805874278999,1.48122690856239,0.0439022684598232,0.215762021834388,-0.273188342652096,-0.83678862994222,0.505252569995219,-0.395541943126116,0.812779294827942,1.42893112570191,1.17716802292511,0.714886410070891,0.572871756581798,0.654132193076254,-0.169502223571632,0.494704792670993,-0.285717570487108,-0.820153889575987,-2.85577356781369
"TP53AIP1",4.40405487895978,4.35995334794105,3.67976304228213,4.35157497229011,4.57140118066712,4.45040741419782,4.35652146856945,-1.09901921559559,-1.45012846112678,0.648866797013693,-1.11781077737049,1.71074177623539,2.43261432623888,2.1715965000208,1.92196565298927,1.92263020772858,-1.57139177852553,-0.867131609948477,-0.0161451999583205,0.437848928985934,-0.127048743696858,-0.852261620432553,0.654132193076254,1.65102808723371,0.268276858099388,-0.540974625729183,2.11505098762695,2.69157464110769
"TEX11",-4.44206229437694,-2.37394325730644,-2.66756692572332,-2.24833786989701,0.301940505673895,-3.10359101592834,-4.74063279565946,1.31793548667754,-0.473587433950767,-0.945977215221427,2.51582557008635,-0.0207068129632534,-0.0290898500343333,-2.34357767054349,0.234596003294545,-0.65999594423762,0.149454150277396,0.460673051275555,0.17113336823426,-0.730604685239711,1.20752672747371,0.688813236287603,-0.230932040079086,-2.5453691255698,0.287013420680974,-0.890308877957197,-0.90032423825997,-1.65783419020178
"ADRA1A",1.98084344823524,1.99062917498941,4.95525556417921,2.98687859179702,1.88690300639505,1.96745873543116,2.20188170967978,-0.981182725301735,0.0386187243350754,-1.27910351671365,-1.29838302301231,-0.904382694996022,-0.386902480620227,-1.04101490052306,-1.65991086785814,-0.605029485019691,-0.544919567164343,-0.700481740539025,-1.46490331708117,-0.990994369817941,-1.13615095080411,-1.71328520728374,-0.154983186845788,0.30071819097652,-0.359754364513654,-1.14939609927433,-1.78167974176135,-1.98904009867715
"EPHX2",5.39556563879446,5.63840193311338,5.09608226400928,5.37858792392783,5.83888149153211,4.76345006707361,5.17574432168078,1.16017312394381,1.03030345612307,2.40393665335056,0.984550940259186,1.45762283926668,3.05690060288522,4.35963379684765,3.35960858286128,3.4744802212004,2.03566449304624,2.29623567547167,1.91435795287215,2.78082157103585,1.35772982687255,1.06002223394618,2.50017290266588,4.1331052610745,1.41603047854308,2.57629142644057,3.74353195151475,3.26011159391574
"BCL2L14",-1.71959626990585,-2.49423749102416,-0.806969982388732,-1.33080003008899,-0.920451915662553,-1.02267102054478,-1.57070779421715,1.39624048217733,2.53525444280104,1.24527283114646,1.66509110096257,2.54019478942414,2.29283824485303,0.847563816808515,0.829473972880784,1.91794612880576,1.50026920660191,2.42805162970636,2.4051281011167,2.08805077794519,2.65414598669069,1.75148973242786,2.60582914927479,1.83380292115204,2.89200297608183,1.93388703347772,1.15030183481,-2.18834890690056
"CD80",-2.67652754801397,-1.52594635075149,-1.08260442500216,-3.83330037061817,-0.183486321496346,0.544697420161642,-1.19631227943565,4.97164415447364,5.54367735946402,4.67841315196483,4.72398479001614,4.93064464554614,4.8196597116145,2.76355220416292,3.52534578734016,4.40127692910595,4.33460798961356,5.12964448917724,5.10577293691519,4.32974420043898,5.38641816573888,4.90412603268327,4.69018515709739,3.36037601937046,5.53077093790416,5.03718498917279,4.76236956569375,0.804956440525436
"CCRL2",-1.90600939413673,0.22060529224391,-0.147310114389975,0.00800188336277259,-0.920451915662553,-0.035846409292509,-0.833742200050945,5.09751751609404,4.75239037271105,4.07111817024341,4.68802791223973,4.16322209076963,4.46146544176315,2.41130983161998,4.05820482538821,3.79752439784605,4.13826646964494,5.0054961611435,4.67492454610734,4.29115211837428,5.06016325069059,4.59644634094025,4.83999873838759,2.94648397075988,4.16000100611362,4.87805674685652,3.56471734871991,2.21411052629882
"CCR2",1.04979080195273,2.86331451359393,1.24941248750879,2.27522408616,2.77998780247854,3.26609021040739,1.71332369291168,4.08532861440291,5.37087395738433,4.79368162097614,5.89210015036939,5.7654505606543,5.35785662326585,5.80243936216127,5.96888515573457,5.67777749111916,6.51075726282834,6.93587922959437,6.28473965957185,6.1873831966552,6.30920446535492,4.79062163795256,6.55078210043197,5.68138709846919,5.71803241738764,4.79906688111018,4.89594718466862,4.2222987323139
"TNFSF10",5.76226430456429,6.01096997344224,5.79681760261337,6.34120924986351,5.30836677483333,6.37820841573741,5.70541661105709,7.47736461807595,7.56658998100216,8.23108265094864,8.32354673586267,8.16424421826365,8.47216059051811,8.02761814945328,7.66553874285281,8.20632269891361,7.4469629719963,8.76151850842811,8.45464453033887,7.89000190149535,7.74498237555495,7.49013771170491,8.56327890007702,8.69715285639988,7.94010118307699,7.91160982751184,8.2148309130707,7.1043135669735
"TMEM156",-1.1492805451491,-1.18490943291643,-0.439761008200503,-2.24833786989701,-2.50541441638371,-1.07611027950624,-1.11614193075167,2.74513562466496,2.81242108668165,2.55608561354068,3.17410474845043,2.9416373363771,2.23151021382469,0.692046239187228,2.02335370647482,2.61495322297736,2.47785174049432,2.82877132759584,2.73715430530196,2.30372735510459,2.55017226487629,1.71912886071508,2.28526487523034,1.76621702509611,2.7574033365452,2.40569587186469,1.30130962290968,1.49555544351424
"TMIGD3",-3.30455877062701,-2.2629119449177,-2.39193248310989,-2.24833786989701,0.301940505673895,-1.07611027950624,-1.93327787360186,-0.77096501791139,-0.137538230818752,0.493028931883747,0.62761639554391,-0.484274206169756,0.0361278094121473,0.987936473173067,3.44593050270705,0.952711546966441,0.729003154812187,3.22724235848666,1.43938548333907,0.836601344677288,-0.182543856288562,-0.362210766736863,0.536894517791881,0.888861938942356,0.0443120169441866,-0.137618931497974,0.509551555903095,2.60558549939473
"CXCR4",1.4405807549849,2.26065001113931,1.80218198389949,1.93046528289175,2.0181475396733,3.07095061358434,1.42259755320884,7.29485042502824,6.92813142926019,6.78004777345494,7.28482513626341,6.93073363213311,6.04939263921914,5.72287035464835,6.89654605957557,6.87425971307467,6.75503770859677,7.00863341076165,7.20990924958184,6.93720673203599,7.69573751170433,7.33706322688059,6.55078210043197,5.8483788328154,6.62709322526103,7.48359909786863,6.23336844602301,6.16414415398188
"ACVR2A",6.05917778972044,6.19545669116677,5.95737278761967,6.111655656781,5.57673462497016,5.39839923194592,6.13358013917141,3.06578075366885,2.59285470942397,3.39882200363493,3.63707672479298,3.32633125058827,3.53416705015805,4.84162814883878,4.55203980675666,4.14985801714378,4.23500866447583,3.56118582953086,3.77375962269935,3.96422440343306,3.77863153720906,3.41094163027719,3.85346937818504,4.53348058537583,3.26945504929667,3.02969721744158,3.94049863540724,5.74129307335446
"FLT3",0.636889047017879,1.31759090761276,0.721130181376748,1.08953176885937,1.19502530175738,1.84342769238549,0.663089390391546,3.50247500901545,3.00294299273108,3.1432343475047,3.97214591936841,3.41856102474208,3.10708636005344,3.76494678623468,2.65273941344121,3.40755589610809,3.43027704183508,3.72150654891608,4.13862278854137,3.68174179732785,4.0056005200471,3.25978246492926,3.52251059962922,3.69621686099996,3.18456615171016,3.77551372919005,3.19680493758385,1.71139961946394
"SASH3",0.54889256602005,2.18432437674929,1.20862687266229,2.0163653562974,3.04917443529393,3.35961894194639,0.893573224081541,6.48802014009156,6.725441209797,6.01480101751447,6.76949944926851,6.1639792917742,6.4098221600428,5.25782171998834,6.66236398704553,6.51352353174266,6.71006607105174,6.93719700009236,7.42441564457941,6.30927018105221,6.622030087873,6.62101088400581,6.57514580102362,5.94400101052145,6.28337300734161,6.53928415921113,5.4617448183585,4.89793478018452
"LAX1",0.130827374043638,0.870943801817091,0.661934388868847,0.771561687540692,0.954017202253588,2.10586234970061,1.02313285785046,5.8394968252659,4.93496852866644,4.01300892373815,5.09964805096084,5.23732870428164,4.63530091334817,3.21101118113414,4.65970336119098,4.61892709438929,4.37155707727337,3.90940213536376,4.95089553903676,3.99856388346041,4.44003438068314,3.768061187782,4.20407178180122,3.3988200114617,4.22945225159701,4.61552985995081,2.97320776040212,4.60414015443408
"CD244",-1.40643838464622,-0.478640635973137,-1.78621142222193,-0.894700915282312,0.954017202253588,-0.0897852164033125,-1.6817391066059,4.556454415967,4.4714245799064,3.64208053457564,4.76483227199135,3.19023402061981,3.57451505706072,2.12891010091925,2.69312282727008,3.9578548502424,3.48589802482544,3.31419815476608,4.71204474093066,2.90954073075075,3.41882640095421,4.16335702216448,3.41032235450736,3.08329339055565,3.59303099706551,3.64352750757277,3.22542131461379,1.18088490276516
"LY9",-0.388950957917381,0.63325224409776,0.99739489706306,0.25416247063217,1.74251309705988,1.19032270278942,0.931792546312032,3.67842848108842,4.26898430404804,3.4618380572237,4.43677807430715,3.55412500747721,3.44991935037805,3.21509813865739,4.498148525507,4.67898918538755,3.85238557031747,4.13378818290441,4.37617222282044,3.26193093744899,3.43428123584966,3.71981050260864,3.80516730054765,3.61017195770986,3.76159600163168,3.49823925452359,2.88028582856511,3.02974337700227
"HOXA7",2.8816680431444,2.35941108330738,2.46171609122165,2.18906744241029,2.70403894924524,2.57317979631912,2.54168344332904,-0.925687612710032,-0.571434757348911,1.22559941209204,-0.561417428846107,1.62886476918098,1.32091676788646,1.78845072314029,0.748173870778936,0.735652569933033,-0.26019009023123,-0.98998835773401,-0.166562042511419,0.389954238881622,-0.260022608966279,0.294056768057426,0.875518901551557,1.55816847853861,-0.880586527815095,0.497295391198534,1.74517980439624,1.43614195800724
"INHBA",4.47022828897417,3.58860576561662,3.36643558778854,3.41145986374673,3.42532292117918,3.70277270372621,4.33885198816735,8.96641124268655,8.15869270223457,7.59753301829408,7.174916848129,8.56187332087196,7.66616861947278,5.43646990551838,5.556275336212,5.0784570998402,6.8999823726265,6.26907484591439,5.80010978142252,7.07704564706953,8.65057360304494,8.26092449790298,6.80209404418758,4.0714422411907,8.19487324376356,8.06368819542934,7.32588149639301,7.26948794405975
"GLIPR2",2.72986505997652,3.85641348774971,3.44535264501276,4.1033375683844,5.14563727479522,4.08090291388033,3.56770623447994,5.70256876324312,5.99361720045899,5.85245283023733,6.68156608726359,5.82219527156253,5.88043910289806,6.13781815361063,5.70237018116581,5.76121101096499,6.0625452573346,6.08920009353741,6.09113662535552,6.44216686559488,6.37013779693586,6.45592399407398,6.75180464904611,5.44466728531595,5.94402638366345,6.2500832058412,5.25868208697603,6.44706692007352
"CNTFR",1.49810445610587,1.76027768245419,2.64865505081883,2.59854541634723,2.0181475396733,1.16751281988134,2.11319655619764,-5.06864556655207,-4.8193622707925,-3.29796254396497,-5.20527361862083,0.733772744890728,-2.60573708254349,-1.726906310095,-2.30145689694566,-3.43960587581232,-1.04087706182675,-2.2339139406201,-3.86700176065251,-3.4113261687663,-3.19200418553763,-2.57310754923548,-2.50178595037218,-0.337773706161431,-4.18175606253566,-5.49517093611606,-6.02960725520494,-1.11034639489928
"PLAU",5.00295255149148,4.19469693811278,4.46225835585532,5.5467998854053,4.59261766657682,5.5647485259719,4.87100683014255,7.30358468415364,7.01181299706463,7.10432026497013,7.05005007138731,8.07656139683707,7.54842629763834,5.93904746364818,7.49678807295514,6.44822398588171,7.78363297168042,7.34062979483013,7.16868105582858,6.84391072745277,8.12514062051111,7.98733143964688,6.62693690541611,5.81866127716803,7.36850974433308,7.77983805199115,7.24927773359723,7.74014205242231
"SRGN",2.93123790223144,4.63010862720064,3.51391230234708,4.51984645487991,4.52800858515374,4.76154740271489,3.52771425902305,9.64425753449082,9.0247222975989,9.81577105579999,9.87700018916454,9.26093127522337,8.94030914897622,8.51155035368584,8.42581692202145,8.55717358529457,8.58112781247429,9.6615218286567,9.1479900789464,9.26051405171079,10.1357626457776,9.36157985229825,8.87389099014781,8.07218579698927,9.37380882689121,9.62939468580133,8.81338139454215,6.25444103724339
"HVCN1",1.12475285963395,2.41056072562312,1.76750014451478,2.53010436024535,1.19502530175738,2.03831960934437,1.40911432384522,3.23361254819515,4.64484310085852,4.22270782478582,5.88285207356738,4.40683794806972,4.05345917501848,3.87752605482438,5.2317949549833,5.25364874493783,4.9539115115279,5.07514350353078,5.36969584909119,5.21824473947425,4.76860750775715,4.79774127799606,5.79662532905193,4.38480498924891,3.87275135546589,4.48924752268508,3.75011209993847,3.62946381742327
"NECAB1",2.93471427750604,3.94437358402854,3.12753284442765,4.25945677030168,-0.183486321496346,1.07248621249556,2.59028408245515,0.862091771010812,-0.473587433950767,0.514805874278999,1.09850712955627,0.523299013535045,0.0831763822165787,1.96385085464875,-0.879223896262617,0.55437033655991,-0.0224985325118994,0.69806763595125,-0.135197871602084,0.635637310204289,1.44576467435818,0.155820725865306,0.35835638604486,1.70255838787379,0.676224932591912,0.403682340427042,1.80959653289201,1.00513082252065
"ADGRE5",3.18583632149481,4.47655615645168,3.25818269713652,4.32151773843393,4.97840136088055,4.47034741917693,4.14709554286216,7.34242400082782,7.78912358570282,6.90203260199168,7.14373109940691,7.40715777228369,7.43738450717222,6.3699806858613,5.58436147504425,6.75375520604594,6.56341479869308,6.76029060361869,6.4343311134445,6.84516005451708,6.81826625350836,7.35604124877685,6.90455772016885,6.26948033303473,7.44753549948252,7.11331492037926,5.74723697719723,4.19183153671379
"ITIH5",5.34877489262101,6.67339881525574,7.75078505084003,7.34349610752943,6.48042752061963,6.27428688814663,6.59196326212975,3.51004160874259,3.68446346720325,4.24567985471832,3.27450664540827,3.68986304655947,3.97559338414779,6.91365300726629,4.26474939651984,3.80515435855258,4.88500066679301,3.13102704322736,3.85994619974452,3.41185372045299,3.98999804237206,4.3841019996886,5.31756012736238,4.86119021978474,4.6168314550321,3.76143091089336,3.86672514870501,4.31002017071713
"ARHGAP9",0.843339924485306,1.61519575006179,1.48964702396944,2.04934267874367,1.88690300639505,2.55571882625289,1.22129916350702,5.163775360624,5.88367611819392,4.41808973040678,5.17518744646814,5.07804856641484,5.02888622671562,3.79255901744254,4.94304965445026,5.25782509245643,5.4472720657395,5.28095580843455,5.55896340002071,5.09109616927356,4.94350260284156,5.37742134748375,5.27070793164959,4.77441050273899,5.50549463107796,5.37493687045075,4.34868760070696,3.44154734102933
"NCKAP1L",3.59025899268094,4.77539741197978,4.3175259873076,4.94477675891719,5.13121020415994,5.38733697934951,4.01091126342963,7.37490238031769,7.95192084884851,7.29444531415017,8.35589497224892,7.39766083517191,7.26531841753714,7.32731458299898,8.00983731196776,8.22670690549253,8.18985162643983,8.21028362231341,8.55231891636499,8.40943940290031,8.12728169156148,7.92374622815256,8.45503209299656,7.85179615310087,7.62496616159693,7.86462437104061,6.9435519593848,6.17975331379055
"MMP19",1.274928600028,2.26065001113931,2.26192509882234,2.27522408616,2.85213758823437,2.79029386985541,2.22515148900262,5.51600381533098,4.67715866658002,4.32793851747842,3.43497131760151,4.6605450128073,5.07858834491153,4.98494766945051,4.27808532799124,3.8708554338495,4.60223909456889,4.1078096924511,4.02174148824575,4.44042287264976,4.86527506002751,5.72372370577916,4.88941093251267,3.71067103366111,4.49218392003783,4.64310086405616,4.08803584618416,4.63088402594572
"HOXC13",3.24863414960075,1.92177976723352,1.55618077522514,2.09743696694472,2.77998780247854,2.23762841756778,3.56466898064049,-0.722870729710344,-2.94489315287636,1.15107746882573,-2.39791869656323,0.625350285004742,0.853694536093812,1.04415248273961,0.676738732735987,-0.186625134642449,-4.00435118580164,-2.39437861281335,-2.58689384145978,-0.990994369817941,-1.55728864961937,-0.0706072087062987,-1.19245789226445,0.222184788429831,-0.722324443898362,-0.185315673529271,1.20879748412014,0.0901865924734259
"HOXC12",1.48867504318594,1.57839030906324,1.42880146874892,1.76164621867561,1.19502530175738,1.63476111850883,1.02313285785046,-3.84625314521563,-4.08239667662629,-1.07015662644216,-2.39791869656323,-0.864305255620686,-2.50952176728418,0.738216420620154,-0.879223896262617,-2.21721345447587,-4.00435118580164,-4.15991335917632,-2.7674660871016,-2.36950599307167,-2.9163697429242,-1.44535200203711,-2.38149171665447,-0.308329928268949,-4.6671828897059,-1.87068007120826,-1.27471975304147,-0.676449868369123
"PLP1",5.47829056103814,5.96001709351286,4.33894370910035,5.32067381033681,5.05682800783736,4.82851014247746,5.56352835991362,-0.722870729710344,-1.1948714058847,1.5600184511626,-2.03534861717852,-0.285945489723777,1.68348684727117,4.23636675541104,2.29547824544157,1.27188903083777,-1.04087706182675,0.0573173570443464,-0.33450667982549,1.47562557978889,-1.06489226763429,-0.669783568647156,1.72619615265991,2.67518194894248,0.268276858099388,0.879868495230867,2.26960076318234,4.18411313199509
"NMI",3.22894794690151,3.40531646306593,2.73376173835041,3.29941355172707,2.70403894924524,3.36213234857668,3.23091075829131,5.33330055742446,4.97559504613289,5.92438750436198,5.46803545694086,5.46427746217066,5.96791010494984,5.68137727403166,4.89349689898817,5.04608928485463,5.00407743626894,5.79631757737355,5.52746093395781,5.50173922397018,5.41357280204007,5.29382789599525,5.45771207144248,5.23317740206337,5.46955194827455,5.50740970453461,6.06611941343411,4.42908454580323
"TNFAIP6",-0.881347339902464,1.76683539847635,1.17726270175295,2.90816661578298,3.60311004039446,2.06324800564023,0.987287658903735,6.85530086222077,6.13652976059998,7.05848942625679,6.42635818729681,6.77549383098465,6.02550270585062,7.24700937937154,5.58631205170223,5.22833354391679,6.29049927331114,7.51313065314412,6.75308711908308,6.68894966849766,8.05289163409507,6.37925621966428,6.58186680212456,6.07999182864782,7.41848873129714,6.98233438125365,6.73505703686841,5.1252060069618
"ACVR1C",2.65596978858358,4.75822226817164,4.76442543935152,5.39952025043521,3.32747559778103,1.64305249214022,2.65454428125854,1.70833570646201,-1.1948714058847,0.909437162896006,-0.347292623493259,0.553200499248907,0.143612236078553,1.16738424873389,-0.177128761943463,0.137319305843418,0.853629809325932,0.204659073119533,-0.104501074379167,-0.37984793729313,0.76463944526799,-0.316767795975696,-0.338847379245974,1.70255838787379,0.718248147487619,0.808609812061045,0.160217303675081,0.216634927714365
"BATF3",-2.85709979365579,-0.608408510943467,-1.70604107353795,0.309657583223874,-2.50541441638371,1.22387526250045,-1.57070779421715,2.89521384118552,2.59285470942397,2.61271963080592,3.03790036485212,2.9472783798921,2.92752551175638,2.83434012165235,1.83276404281497,1.97317564952616,2.58361380308104,2.92117056951131,2.98920142150716,2.56595375473362,2.7780259988829,2.94696542074165,2.84655733122999,2.07633392196638,3.22399323504864,2.44146700288651,2.03108867648262,1.26133473518518
"PI3",0.719825387999951,0.142071889697221,0.600205399117141,-0.373868751980872,-0.183486321496346,4.58452476991313,-0.968043291762536,5.91506062610727,4.93608171933964,8.1715453966154,3.47772096506085,6.45972112561809,6.66177611431408,1.78845072314029,6.53837675147165,4.06236396460392,6.2213382742138,4.11714151697241,4.498695775064,5.49432628966254,6.71575619417823,7.35121011813122,5.44556511984568,3.8510317843419,6.45990865867712,7.36791832279048,8.75149627523446,4.41266522926439
